"","NOME_PROVINCIA","DATA","SESSO","DECESSI","POPOLAZIONE","DECESSI_P10k"
"7119","Cremona",2016-03-27,"TOTALE",12,360414,0,332950440326957
"7120","Cremona",2016-03-28,"FEMMINE",5,183593,0,27234153807607
"7121","Cremona",2016-03-28,"MASCHI",6,176818,0,339331968464749
"7122","Cremona",2016-03-28,"TOTALE",11,360411,0,305207110770759
"7123","Cremona",2016-03-29,"FEMMINE",1,183593,0,0544683076152141
"7124","Cremona",2016-03-29,"MASCHI",3,176815,0,169668862935837
"7125","Cremona",2016-03-29,"TOTALE",4,360409,0,110985019796953
"7126","Cremona",2016-03-30,"FEMMINE",5,183594,0,272340054685883
"7127","Cremona",2016-03-30,"MASCHI",7,176812,0,395900730719634
"7128","Cremona",2016-03-30,"TOTALE",12,360406,0,332957830890718
"7129","Cremona",2016-03-31,"FEMMINE",6,183594,0,32680806562306
"7130","Cremona",2016-03-31,"MASCHI",3,176809,0,169674620635827
"7131","Cremona",2016-03-31,"TOTALE",9,360404,0,249719758937193
"7132","Cremona",2016-04-01,"FEMMINE",4,183595,0,217870857049484
"7133","Cremona",2016-04-01,"MASCHI",7,176807,0,395911926563993
"7134","Cremona",2016-04-01,"TOTALE",11,360402,0,305214732437667
"7135","Cremona",2016-04-02,"FEMMINE",3,183592,0,163405812889451
"7136","Cremona",2016-04-02,"MASCHI",3,176807,0,169676539955997
"7137","Cremona",2016-04-02,"TOTALE",6,360400,0,166481687014428
"7138","Cremona",2016-04-03,"FEMMINE",8,183590,0,435753581349747
"7139","Cremona",2016-04-03,"MASCHI",8,176808,0,452468214107959
"7140","Cremona",2016-04-03,"TOTALE",16,360399,0,44395239720421
"7141","Cremona",2016-04-04,"FEMMINE",8,183588,0,435758328431052
"7142","Cremona",2016-04-04,"MASCHI",2,176809,0,113116413757218
"7143","Cremona",2016-04-04,"TOTALE",10,360397,0,277471788055949
"7144","Cremona",2016-04-05,"FEMMINE",0,183586,0
"7145","Cremona",2016-04-05,"MASCHI",8,176809,0,452465655028873
"7146","Cremona",2016-04-05,"TOTALE",8,360396,0,221978046371214
"7147","Cremona",2016-04-06,"FEMMINE",4,183584,0,217883911451978
"7148","Cremona",2016-04-06,"MASCHI",4,176810,0,226231547989367
"7149","Cremona",2016-04-06,"TOTALE",8,360395,0,221978662301086
"7150","Cremona",2016-04-07,"FEMMINE",7,183582,0,381300999008617
"7151","Cremona",2016-04-07,"MASCHI",3,176811,0,169672701359078
"7152","Cremona",2016-04-07,"TOTALE",10,360393,0,277474867713857
"7153","Cremona",2016-04-08,"FEMMINE",9,183580,0,490249482514435
"7154","Cremona",2016-04-08,"MASCHI",2,176811,0,113115134239386
"7155","Cremona",2016-04-08,"TOTALE",11,360392,0,305223201402917
"7156","Cremona",2016-04-09,"FEMMINE",6,183578,0,326836549041824
"7157","Cremona",2016-04-09,"MASCHI",10,176812,0,565572472456621
"7158","Cremona",2016-04-09,"TOTALE",16,360390,0,443963484003441
"7159","Cremona",2016-04-10,"FEMMINE",6,183576,0,326840109818277
"7160","Cremona",2016-04-10,"MASCHI",2,176813,0,113113854750499
"7161","Cremona",2016-04-10,"TOTALE",8,360389,0,221982357952102
"7162","Cremona",2016-04-11,"FEMMINE",4,183574,0,217895780448212
"7163","Cremona",2016-04-11,"MASCHI",6,176814,0,339339645050731
"7164","Cremona",2016-04-11,"TOTALE",10,360388,0,277478717382377
"7165","Cremona",2016-04-12,"FEMMINE",5,183571,0,272374176749051
"7166","Cremona",2016-04-12,"MASCHI",8,176814,0,452452860067642
"7167","Cremona",2016-04-12,"TOTALE",13,360386,0,360724334463603
"7168","Cremona",2016-04-13,"FEMMINE",7,183569,0,381328002004696
"7169","Cremona",2016-04-13,"MASCHI",0,176815,0
"7170","Cremona",2016-04-13,"TOTALE",7,360385,0,194236719064334
"7171","Cremona",2016-04-14,"FEMMINE",4,183567,0,217904089515
"7172","Cremona",2016-04-14,"MASCHI",5,176816,0,282779838928604
"7173","Cremona",2016-04-14,"TOTALE",9,360383,0,249734310441946
"7174","Cremona",2016-04-15,"FEMMINE",5,183565,0,272383079563098
"7175","Cremona",2016-04-15,"MASCHI",3,176816,0,169667903357162
"7176","Cremona",2016-04-15,"TOTALE",8,360382,0,221986669700484
"7177","Cremona",2016-04-16,"FEMMINE",3,183563,0,163431628378268
"7178","Cremona",2016-04-16,"MASCHI",6,176817,0,339333887578683
"7179","Cremona",2016-04-16,"TOTALE",9,360381,0,249735696387989
"7180","Cremona",2016-04-17,"FEMMINE",5,183561,0,272389015095799
"7181","Cremona",2016-04-17,"MASCHI",5,176818,0,282776640387291
"7182","Cremona",2016-04-17,"TOTALE",10,360379,0,277485647054906
"7183","Cremona",2016-04-18,"FEMMINE",6,183559,0,326870379550989
"7184","Cremona",2016-04-18,"MASCHI",8,176818,0,452442624619665
"7185","Cremona",2016-04-18,"TOTALE",14,360378,0,38848098385584
"7186","Cremona",2016-04-19,"FEMMINE",5,183557,0,27239495088719
"7187","Cremona",2016-04-19,"MASCHI",7,176819,0,395885057601276
"7188","Cremona",2016-04-19,"TOTALE",12,360376,0,332985548427198
"7189","Cremona",2016-04-20,"FEMMINE",5,183555,0,2723979188799
"7190","Cremona",2016-04-20,"MASCHI",4,176820,0,226218753534668
"7191","Cremona",2016-04-20,"TOTALE",9,360375,0,249739854318418
"7192","Cremona",2016-04-21,"FEMMINE",4,183553,0,21792070954983
"7193","Cremona",2016-04-21,"MASCHI",10,176821,0,56554368542198
"7194","Cremona",2016-04-21,"TOTALE",14,360374,0,388485295831553
"7195","Cremona",2016-04-22,"FEMMINE",4,183550,0,217924271315718
"7196","Cremona",2016-04-22,"MASCHI",4,176821,0,226217474168792
"7197","Cremona",2016-04-22,"TOTALE",8,360372,0,221992829631603
"7198","Cremona",2016-04-23,"FEMMINE",6,183548,0,32688996883649
"7199","Cremona",2016-04-23,"MASCHI",5,176822,0,282770243521734
"7200","Cremona",2016-04-23,"TOTALE",11,360371,0,305240987759836
"7201","Cremona",2016-04-24,"FEMMINE",4,183546,0,217929020518017
"7202","Cremona",2016-04-24,"MASCHI",6,176823,0,339322373220678
"7203","Cremona",2016-04-24,"TOTALE",10,360369,0,277493347097003
"7204","Cremona",2016-04-25,"FEMMINE",9,183544,0,490345639192782
"7205","Cremona",2016-04-25,"MASCHI",4,176823,0,226214915480452
"7206","Cremona",2016-04-25,"TOTALE",13,360368,0,360742352262132
"7207","Cremona",2016-04-26,"FEMMINE",7,183542,0,381384097372808
"7208","Cremona",2016-04-26,"MASCHI",4,176824,0,226213636157988
"7209","Cremona",2016-04-26,"TOTALE",11,360367,0,305244375872375
"7210","Cremona",2016-04-27,"FEMMINE",7,183540,0,3813882532418
"7211","Cremona",2016-04-27,"MASCHI",3,176825,0,169659267637495
"7212","Cremona",2016-04-27,"TOTALE",10,360365,0,277496427233499
"7213","Cremona",2016-04-28,"FEMMINE",3,183538,0,163453889657728
"7214","Cremona",2016-04-28,"MASCHI",7,176825,0,395871624487488
"7215","Cremona",2016-04-28,"TOTALE",10,360364,0,277497197278307
"7216","Cremona",2016-04-29,"FEMMINE",6,183536,0,326911341644146
"7217","Cremona",2016-04-29,"MASCHI",5,176826,0,282763846945585
"7218","Cremona",2016-04-29,"TOTALE",11,360362,0,305248611118819
"7219","Cremona",2016-04-30,"FEMMINE",4,183534,0,217943269366984
"7220","Cremona",2016-04-30,"MASCHI",3,176827,0,169657348708059
"7221","Cremona",2016-04-30,"TOTALE",7,360361,0,194249655206862
"7222","Cremona",2017-01-01,"FEMMINE",11,183093,0,600787577897571
"7223","Cremona",2017-01-01,"MASCHI",5,176295,0,283615530786466
"7224","Cremona",2017-01-01,"TOTALE",16,359388,0,445201286631718
"7225","Cremona",2017-01-02,"FEMMINE",8,183087,0,436950739266032
"7226","Cremona",2017-01-02,"MASCHI",5,176291,0,283621965954019
"7227","Cremona",2017-01-02,"TOTALE",13,359379,0,361735104165797
"7228","Cremona",2017-01-03,"FEMMINE",14,183082,0,764684676811483
"7229","Cremona",2017-01-03,"MASCHI",7,176288,0,39707750952986
"7230","Cremona",2017-01-03,"TOTALE",21,359371,0,584354330204719
"7231","Cremona",2017-01-04,"FEMMINE",8,183077,0,436974606313191
"7232","Cremona",2017-01-04,"MASCHI",12,176285,0,680715886206994
"7233","Cremona",2017-01-04,"TOTALE",20,359363,0,556540322737733
"7234","Cremona",2017-01-05,"FEMMINE",11,183071,0,600859775715433
"7235","Cremona",2017-01-05,"MASCHI",5,176282,0,283636446148784
"7236","Cremona",2017-01-05,"TOTALE",16,359354,0,445243409006161
"7237","Cremona",2017-01-06,"FEMMINE",5,183066,0,27312553942294
"7238","Cremona",2017-01-06,"MASCHI",17,176279,0,96438032891042
"7239","Cremona",2017-01-06,"TOTALE",22,359346,0,612223316803304
"7240","Cremona",2017-01-07,"FEMMINE",10,183061,0,546265998765439
"7241","Cremona",2017-01-07,"MASCHI",7,176276,0,397104540606776
"7242","Cremona",2017-01-07,"TOTALE",17,359338,0,473092186186821
"7243","Cremona",2017-01-08,"FEMMINE",3,183056,0,163884275850013
"7244","Cremona",2017-01-08,"MASCHI",11,176273,0,624032041208807
"7245","Cremona",2017-01-08,"TOTALE",14,359329,0,389615088122584
"7246","Cremona",2017-01-09,"FEMMINE",7,183050,0,382409177820268
"7247","Cremona",2017-01-09,"MASCHI",11,176270,0,624042661825608
"7248","Cremona",2017-01-09,"TOTALE",18,359321,0,500944837624297
"7249","Cremona",2017-01-10,"FEMMINE",12,183045,0,655576497582562
"7250","Cremona",2017-01-10,"MASCHI",6,176267,0,340392699711234
"7251","Cremona",2017-01-10,"TOTALE",18,359313,0,500955991016189
"7252","Cremona",2017-01-11,"FEMMINE",3,183040,0,163898601398601
"7253","Cremona",2017-01-11,"MASCHI",5,176264,0,283665410974447
"7254","Cremona",2017-01-11,"TOTALE",8,359304,0,222652684078107
"7255","Cremona",2017-01-12,"FEMMINE",13,183035,0,710246674133363
"7256","Cremona",2017-01-12,"MASCHI",11,176261,0,624074525845196
"7257","Cremona",2017-01-12,"TOTALE",24,359296,0,66797292483078
"7258","Cremona",2017-01-13,"FEMMINE",9,183029,0,491725354998388
"7259","Cremona",2017-01-13,"MASCHI",9,176258,0,510615121015784
"7260","Cremona",2017-01-13,"TOTALE",18,359288,0,500990848567166
"7261","Cremona",2017-01-14,"FEMMINE",13,183024,0,710289360958126
"7262","Cremona",2017-01-14,"MASCHI",12,176255,0,680831749453916
"7263","Cremona",2017-01-14,"TOTALE",25,359279,0,695838053434796
"7264","Cremona",2017-01-15,"FEMMINE",8,183019,0,437113086619422
"7265","Cremona",2017-01-15,"MASCHI",8,176252,0,453895558631959
"7266","Cremona",2017-01-15,"TOTALE",16,359271,0,445346270642495
"7267","Cremona",2017-01-16,"FEMMINE",5,183014,0,273203142928956
"7268","Cremona",2017-01-16,"MASCHI",8,176249,0,453903284557643
"7269","Cremona",2017-01-16,"TOTALE",13,359263,0,36185190236679
"7270","Cremona",2017-01-17,"FEMMINE",14,183008,0,76499388004896
"7271","Cremona",2017-01-17,"MASCHI",4,176245,0,226956793100513
"7272","Cremona",2017-01-17,"TOTALE",18,359254,0,501038262621989
"7273","Cremona",2017-01-18,"FEMMINE",8,183003,0,437151303530543
"7274","Cremona",2017-01-18,"MASCHI",5,176242,0,283700820462773
"7275","Cremona",2017-01-18,"TOTALE",13,359246,0,361869025681566
"7276","Cremona",2017-01-19,"FEMMINE",14,182998,0,765035683450092
"7277","Cremona",2017-01-19,"MASCHI",11,176239,0,624152429371479
"7278","Cremona",2017-01-19,"TOTALE",25,359238,0,695917469755427
"7279","Cremona",2017-01-20,"FEMMINE",7,182993,0,382528293431989
"7280","Cremona",2017-01-20,"MASCHI",11,176236,0,624163054086566
"7281","Cremona",2017-01-20,"TOTALE",18,359229,0,50107313162356
"7282","Cremona",2017-01-21,"FEMMINE",8,182987,0,437189527124878
"7283","Cremona",2017-01-21,"MASCHI",13,176233,0,737659802647631
"7284","Cremona",2017-01-21,"TOTALE",21,359221,0,584598339183956
"7285","Cremona",2017-01-22,"FEMMINE",13,182982,0,710452394224569
"7286","Cremona",2017-01-22,"MASCHI",7,176230,0,397208193837599
"7287","Cremona",2017-01-22,"TOTALE",20,359213,0,556772722590775
"7288","Cremona",2017-01-23,"FEMMINE",12,182977,0,655820130398903
"7289","Cremona",2017-01-23,"MASCHI",3,176227,0,1702349810188
"7290","Cremona",2017-01-23,"TOTALE",15,359204,0,417590004565651
"7291","Cremona",2017-01-24,"FEMMINE",7,182972,0,382572196838861
"7292","Cremona",2017-01-24,"MASCHI",6,176224,0,340475758126021
"7293","Cremona",2017-01-24,"TOTALE",13,359196,0,361919397766122
"7294","Cremona",2017-01-25,"FEMMINE",10,182966,0,546549632172098
"7295","Cremona",2017-01-25,"MASCHI",12,176221,0,680963108823579
"7296","Cremona",2017-01-25,"TOTALE",22,359188,0,612492622247959
"7297","Cremona",2017-01-26,"FEMMINE",9,182961,0,49190811156476
"7298","Cremona",2017-01-26,"MASCHI",6,176218,0,340487350894914
"7299","Cremona",2017-01-26,"TOTALE",15,359179,0,41761907015722
"7300","Cremona",2017-01-27,"FEMMINE",13,182956,0,710553357091323
"7301","Cremona",2017-01-27,"MASCHI",6,176215,0,340493147575405
"7302","Cremona",2017-01-27,"TOTALE",19,359171,0,528995937868035
"7303","Cremona",2017-01-28,"FEMMINE",11,182951,0,601253887652978
"7304","Cremona",2017-01-28,"MASCHI",10,176212,0,567498240755454
"7305","Cremona",2017-01-28,"TOTALE",21,359163,0,584692743963047
"7306","Cremona",2017-01-29,"FEMMINE",10,182945,0,546612369837929
"7307","Cremona",2017-01-29,"MASCHI",5,176209,0,283753951273772
"7308","Cremona",2017-01-29,"TOTALE",15,359154,0,417648139795185
"7309","Cremona",2017-01-30,"FEMMINE",12,182940,0,655952771400459
"7310","Cremona",2017-01-30,"MASCHI",9,176206,0,510765808201764
"7311","Cremona",2017-01-30,"TOTALE",21,359146,0,5847204201077
"7312","Cremona",2017-01-31,"FEMMINE",2,182935,0,1093284499959
"7313","Cremona",2017-01-31,"MASCHI",6,176203,0,340516336271233
"7314","Cremona",2017-01-31,"TOTALE",8,359138,0,222755598126625
"7315","Cremona",2017-02-01,"FEMMINE",9,182930,0,491991472147816
"7316","Cremona",2017-02-01,"MASCHI",4,176200,0,227014755959137
"7317","Cremona",2017-02-01,"TOTALE",13,359130,0,361985910394565
"7318","Cremona",2017-02-02,"FEMMINE",9,182926,0,492002230410111
"7319","Cremona",2017-02-02,"MASCHI",5,176196,0,283774887057595
"7320","Cremona",2017-02-02,"TOTALE",14,359123,0,389838578982688
"7321","Cremona",2017-02-03,"FEMMINE",10,182923,0,546678110461779
"7322","Cremona",2017-02-03,"MASCHI",6,176192,0,340537595350527
"7323","Cremona",2017-02-03,"TOTALE",16,359116,0,445538488956215
"7324","Cremona",2017-02-04,"FEMMINE",6,182920,0,32801224579051
"7325","Cremona",2017-02-04,"MASCHI",6,176188,0,340545326582968
"7326","Cremona",2017-02-04,"TOTALE",12,359109,0,334160380274513
"7327","Cremona",2017-02-05,"FEMMINE",7,182916,0,382689321874522
"7328","Cremona",2017-02-05,"MASCHI",3,176185,0,170275562618838
"7329","Cremona",2017-02-05,"TOTALE",10,359102,0,278472411738169
"7330","Cremona",2017-02-06,"FEMMINE",5,182913,0,27335399889565
"7331","Cremona",2017-02-06,"MASCHI",8,176181,0,454078476112634
"7332","Cremona",2017-02-06,"TOTALE",13,359095,0,362021192163634
"7333","Cremona",2017-02-07,"FEMMINE",8,182910,0,43737357170193
"7334","Cremona",2017-02-07,"MASCHI",6,176177,0,340566589282369
"7335","Cremona",2017-02-07,"TOTALE",14,359088,0,389876576215301
"7336","Cremona",2017-02-08,"FEMMINE",6,182906,0,328037352519874
"7337","Cremona",2017-02-08,"MASCHI",11,176174,0,624382712545552
"7338","Cremona",2017-02-08,"TOTALE",17,359081,0,473430785811558
"7339","Cremona",2017-02-09,"FEMMINE",12,182903,0,656085466066713
"7340","Cremona",2017-02-09,"MASCHI",2,176170,0,113526707157859
"7341","Cremona",2017-02-09,"TOTALE",14,359074,0,389891777182419
"7342","Cremona",2017-02-10,"FEMMINE",7,182900,0,382722799343904
"7343","Cremona",2017-02-10,"MASCHI",11,176166,0,62441106683469
"7344","Cremona",2017-02-10,"TOTALE",18,359067,0,501299200427775
"7345","Cremona",2017-02-11,"FEMMINE",8,182896,0,437407051001662
"7346","Cremona",2017-02-11,"MASCHI",8,176163,0,45412487298695
"7347","Cremona",2017-02-11,"TOTALE",16,359060,0,445607976382777
"7348","Cremona",2017-02-12,"FEMMINE",8,182893,0,437414225804159
"7349","Cremona",2017-02-12,"MASCHI",8,176159,0,454135184691103
"7350","Cremona",2017-02-12,"TOTALE",16,359053,0,445616663835144
"7351","Cremona",2017-02-13,"FEMMINE",7,182890,0,382743725736782
"7352","Cremona",2017-02-13,"MASCHI",4,176155,0,227072748431779
"7353","Cremona",2017-02-13,"TOTALE",11,359046,0,30636742924305
"7354","Cremona",2017-02-14,"FEMMINE",7,182886,0,382752096934702
"7355","Cremona",2017-02-14,"MASCHI",9,176152,0,510922385212771
"7356","Cremona",2017-02-14,"TOTALE",16,359039,0,445634039756127
"7357","Cremona",2017-02-15,"FEMMINE",6,182883,0,328078607634389
"7358","Cremona",2017-02-15,"MASCHI",2,176148,0,113540886073075
"7359","Cremona",2017-02-15,"TOTALE",8,359032,0,222821364112391
"7360","Cremona",2017-02-16,"FEMMINE",7,182880,0,382764654418198
"7361","Cremona",2017-02-16,"MASCHI",3,176144,0,17031519665728
"7362","Cremona",2017-02-16,"TOTALE",10,359025,0,27853213564515
"7363","Cremona",2017-02-17,"FEMMINE",10,182876,0,546818609330913
"7364","Cremona",2017-02-17,"MASCHI",1,176141,0,0567726991444354
"7365","Cremona",2017-02-17,"TOTALE",11,359018,0,306391322997733
"7366","Cremona",2017-02-18,"FEMMINE",8,182873,0,437462063836652
"7367","Cremona",2017-02-18,"MASCHI",5,176137,0,283869942147306
"7368","Cremona",2017-02-18,"TOTALE",13,359011,0,36210589647671
"7369","Cremona",2017-02-19,"FEMMINE",4,182870,0,218734620222016
"7370","Cremona",2017-02-19,"MASCHI",4,176133,0,227101111092186
"7371","Cremona",2017-02-19,"TOTALE",8,359004,0,222838742743813
"7372","Cremona",2017-02-20,"FEMMINE",6,182866,0,328109107215119
"7373","Cremona",2017-02-20,"MASCHI",5,176130,0,283881224095838
"7374","Cremona",2017-02-20,"TOTALE",11,358997,0,306409245759714
"7375","Cremona",2017-02-21,"FEMMINE",6,182863,0,32811449008274
"7376","Cremona",2017-02-21,"MASCHI",1,176126,0,0567775342652419
"7377","Cremona",2017-02-21,"TOTALE",7,358990,0,194991503941614
"7378","Cremona",2017-02-22,"FEMMINE",11,182860,0,601553100732801
"7379","Cremona",2017-02-22,"MASCHI",5,176122,0,283894118849434
"7380","Cremona",2017-02-22,"TOTALE",16,358983,0,44570355699295
"7381","Cremona",2017-02-23,"FEMMINE",4,182856,0,218751367196045
"7382","Cremona",2017-02-23,"MASCHI",8,176119,0,454238327494478
"7383","Cremona",2017-02-23,"TOTALE",12,358976,0,334284186129435
"7384","Cremona",2017-02-24,"FEMMINE",6,182853,0,328132434250464
"7385","Cremona",2017-02-24,"MASCHI",7,176115,0,397467563807739
"7386","Cremona",2017-02-24,"TOTALE",13,358969,0,362148263499077
"7387","Cremona",2017-02-25,"FEMMINE",8,182850,0,437517090511348
"7388","Cremona",2017-02-25,"MASCHI",5,176111,0,283911851048486
"7389","Cremona",2017-02-25,"TOTALE",13,358962,0,362155325633354
"7390","Cremona",2017-02-26,"FEMMINE",5,182846,0,273454163613095
"7391","Cremona",2017-02-26,"MASCHI",7,176108,0,397483362482113
"7392","Cremona",2017-02-26,"TOTALE",12,358955,0,334303742808987
"7393","Cremona",2017-02-27,"FEMMINE",14,182843,0,765684220888959
"7394","Cremona",2017-02-27,"MASCHI",5,176104,0,283923136328533
"7395","Cremona",2017-02-27,"TOTALE",19,358948,0,52932458183358
"7396","Cremona",2017-02-28,"FEMMINE",6,182840,0,328155764602931
"7397","Cremona",2017-02-28,"MASCHI",8,176100,0,454287336740488
"7398","Cremona",2017-02-28,"TOTALE",14,358941,0,390036245511101
"7399","Cremona",2017-03-01,"FEMMINE",4,182837,0,21877409933438
"7400","Cremona",2017-03-01,"MASCHI",8,176097,0,454295076009245
"7401","Cremona",2017-03-01,"TOTALE",12,358934,0,334323301776928
"7402","Cremona",2017-03-02,"FEMMINE",6,182832,0,328170123391966
"7403","Cremona",2017-03-02,"MASCHI",5,176097,0,283934422505778
"7404","Cremona",2017-03-02,"TOTALE",11,358929,0,306467295760443
"7405","Cremona",2017-03-03,"FEMMINE",9,182827,0,492268647409846
"7406","Cremona",2017-03-03,"MASCHI",6,176097,0,340721307006934
"7407","Cremona",2017-03-03,"TOTALE",15,358925,0,417914606115484
"7408","Cremona",2017-03-04,"FEMMINE",6,182822,0,328188073645404
"7409","Cremona",2017-03-04,"MASCHI",1,176098,0,0567865620279617
"7410","Cremona",2017-03-04,"TOTALE",7,358920,0,195029533043575
"7411","Cremona",2017-03-05,"FEMMINE",11,182818,0,601691299543809
"7412","Cremona",2017-03-05,"MASCHI",4,176098,0,227146248111847
"7413","Cremona",2017-03-05,"TOTALE",15,358916,0,417925085535334
"7414","Cremona",2017-03-06,"FEMMINE",4,182813,0,218802820368355
"7415","Cremona",2017-03-06,"MASCHI",8,176098,0,454292496223694
"7416","Cremona",2017-03-06,"TOTALE",12,358912,0,334343794579173
"7417","Cremona",2017-03-07,"FEMMINE",7,182808,0,382915408516039
"7418","Cremona",2017-03-07,"MASCHI",2,176099,0,11357247911686
"7419","Cremona",2017-03-07,"TOTALE",9,358907,0,250761339288451
"7420","Cremona",2017-03-08,"FEMMINE",9,182804,0,492330583575852
"7421","Cremona",2017-03-08,"MASCHI",5,176099,0,283931197792151
"7422","Cremona",2017-03-08,"TOTALE",14,358903,0,390077541842782
"7423","Cremona",2017-03-09,"FEMMINE",7,182799,0,382934261128343
"7424","Cremona",2017-03-09,"MASCHI",4,176099,0,227144958233721
"7425","Cremona",2017-03-09,"TOTALE",11,358899,0,306492913047961
"7426","Cremona",2017-03-10,"FEMMINE",5,182794,0,273531954002867
"7427","Cremona",2017-03-10,"MASCHI",7,176100,0,397501419647927
"7428","Cremona",2017-03-10,"TOTALE",12,358894,0,334360563286096
"7429","Cremona",2017-03-11,"FEMMINE",2,182789,0,109415774472206
"7430","Cremona",2017-03-11,"MASCHI",2,176100,0,113571834185122
"7431","Cremona",2017-03-11,"TOTALE",4,358890,0,111454763297946
"7432","Cremona",2017-03-12,"FEMMINE",5,182785,0,273545422217359
"7433","Cremona",2017-03-12,"MASCHI",6,176100,0,340715502555366
